symbol,close,rsi,adx,tech_rating,perf_1m,above_sma200,score
KOTAKBANK,419.0,59.844702853947865,43.43459860807841,Buy,7.161125319693094,True,6
ARHAM,213.9,66.52734395436914,45.48604190733532,Buy,11.059190031152651,True,6
NEPHROCARE,93.2,56.35644844813627,26.81050214131672,Buy,6.332002281802621,True,6
FEDFINA,158.53,52.5025115946766,26.43498891291875,Buy,2.2774193548387105,True,6
BHEL,431.0,55.25331944513007,27.870518468268152,Buy,6.551297898640296,True,6
MOTHERSON,164.45,53.981029446630274,27.98309888955296,Buy,-3.3215755437977696,True,6
IDEA,14.97,56.93499974761836,30.137916469493742,Strong buy,15.777262180974486,True,6
IOLCP,194.31,57.078446528410765,39.97166322910161,Buy,18.488932251966578,True,6
TEXRAIL,117.81,62.507428998283125,29.519085240496068,Buy,9.75405254332029,True,6
AGI,762.65,55.29691486162081,37.846342788958864,Buy,6.381643185939462,True,6
JUNIPER,221.12,62.86805317158379,46.5084520589954,Strong buy,13.104859335038366,True,6
NORTHARC,305.1,55.62832992553594,28.441621058321083,Buy,7.73305084745764,True,6
SOTL,716.25,54.714977104623465,42.523989522225534,Buy,2.0226479595470472,True,6
NRBBEARING,514.65,67.43077259081409,32.1955284287607,Buy,12.614879649890586,True,6
RAMRAT,532.4,55.83333267461808,26.54227173523351,Buy,17.062445030782754,True,6
ROSSTECH,1214.3,69.09821361996515,40.33355244390487,Buy,15.642112280367602,True,6
UFLEX,653.45,60.88903260066853,68.07881038576346,Buy,31.135861930563923,True,6
FOSECOIND,6194.5,62.13724950264283,43.62629311767906,Buy,12.617034815016815,True,6
VISHNU,713.95,68.07547717760141,50.96128235547711,Buy,21.008474576271198,True,6
RBA,98.05,54.81970499737516,48.24018767854519,Buy,5.430107526881717,True,6
SAPPHIRE,225.74,50.49822533375876,32.122071148169304,Buy,-4.743016288294363,True,6
EMIL,188.38,62.39533024406828,34.40734284538728,Buy,1.8160198897416413,True,6
CYIENTDLM,904.4,66.7595274783926,65.70047378423439,Buy,27.004634180592607,True,6
TIIL,3250.2,60.91485482330457,42.3263091420756,Buy,22.64905660377358,True,6
DCBBANK,226.37,67.97926628401086,43.51776013161216,Strong buy,21.671593657618917,True,6
