symbol,close,score,perf_1m,rs_vs_nifty_1m,rs_vs_sector_1m,deliv_pct,pct_change_oi,upside_to_target_pct,atr,stop_1_5atr,target_5pct,earnings_within_21d,event_risk_score,tech_rating,sector
SUNPHARMA,1990.5,14,5.996059428084558,5.14,1.16,52.21,14.95,4.45,34.619109973445575,1938.57,2090.02,False,0,Buy,Health Technology
RANEHOLDIN,1748.5,14,4.108365584995535,3.25,2.71,49.8,,5.1,52.42622087504693,1669.86,1835.93,False,0,Buy,Producer Manufacturing
LODHA,1243.95,14,29.007000259268864,28.15,16.23,57.0,-3.05,8.16,50.03415662416529,1168.9,1306.15,False,0,Buy,Finance
KMEW,2463.3,14,7.151246248205666,6.29,8.13,46.96,,11.11,130.6518467078703,2267.32,2586.46,False,0,Buy,Producer Manufacturing
PFOCUS,287.11,14,27.09606020362993,26.24,28.73,43.8,,27.83,14.035724958774884,266.06,301.47,False,0,Buy,Consumer Services
SAMBHV,120.06,14,11.04328523862375,10.18,15.45,51.67,,17.71,4.64882886909315,113.09,126.06,False,0,Strong buy,Non-Energy Minerals
INDSWFTLAB,224.27,14,9.963226280951226,9.1,5.12,54.09,,10.78,11.582031108384893,206.9,235.48,False,0,Buy,Health Technology
STARHEALTH,601.0,14,2.0460140928771464,1.19,0.16,54.74,,9.48,18.51068097942079,573.23,631.05,False,0,Buy,Finance
DIXON,14049.0,14,17.27045075125209,16.41,3.39,39.38,23.82,31.48,457.5040492737796,13362.74,14751.45,False,0,Buy,Electronic Technology
MUNJALSHOW,137.35,14,6.489378198170263,5.63,5.09,75.73,,9.87,3.171358137900819,132.59,144.22,False,0,Strong buy,Producer Manufacturing
INDHOTEL,738.55,14,3.445619441137321,2.59,5.08,54.14,-0.09,12.45,15.447603981732046,715.38,775.48,False,0,Buy,Consumer Services
CRAFTSMAN,9873.5,14,3.931578947368421,3.07,4.91,53.36,,15.17,323.410585520031,9388.38,10367.18,False,0,Buy,Producer Manufacturing
MUTHOOTMF,245.46,14,14.502962168213838,13.64,12.61,53.65,,7.05,11.081669608537938,228.84,257.73,False,0,Buy,Finance
TASTYBITE,9236.5,14,8.767074894017899,7.91,10.4,46.41,,29.46,340.0944859168163,8726.36,9698.33,False,0,Strong buy,Consumer Non-Durables
PYRAMID,181.12,13,5.02754421571471,4.17,6.01,51.92,,9.7,8.649470533737842,168.15,190.18,False,0,Buy,Producer Manufacturing
DMCC,282.75,13,10.79545454545455,9.94,,49.97,,23.78,12.623581334635125,263.81,296.89,False,0,Strong buy,Process Industries
PRIMO,25.24,13,3.442622950819672,2.58,,51.9,,14.86,1.218227898132969,23.41,26.5,False,0,Strong buy,Process Industries
CHOLAFIN,1849.9,13,3.346368715083804,2.49,1.46,52.66,3.02,6.43,58.61771691587992,1761.97,1942.4,False,0,Strong buy,Finance
PATELRMART,225.65,13,4.034117104656524,3.17,5.66,41.11,,35.17,8.405930043315633,213.04,236.93,False,0,Buy,Retail Trade
SPECIALITY,133.14,13,4.015624999999989,3.16,5.65,66.31,,15.67,6.62651389982873,123.2,139.8,False,0,Buy,Consumer Services
