symbol,company,sector,industry,nse_sector,sector_match_basis,market_cap,cmp,previous_close,ema20,ema50,ema100,ema200,sma20,sma50,sma100,sma200,supertrend,ichimoku_signal,trend_label,trend_score,rsi14,macd,macd_signal,macd_hist,adx14,roc20,stoch_rsi,stoch_rsi_d,williams_r,cci20,momentum_score,volume,avg_volume_10d,avg_volume_30d,relative_volume,delivery_pct,value_traded,turnover_cr,float_pct,obv,cmf,volume_score,support1,support2,resistance1,resistance2,pivot,vwap,atr14,bb_upper,bb_lower,high_1m,low_1m,high_3m,low_3m,high_6m,low_6m,high_52w,low_52w,high_all,nearest_overhead,nearest_overhead_ref,overhead_supply_pct,headroom_to_52w_high_pct,dist_52w_low_pct,swing_high_20d,swing_low_20d,swing_low_50d,base_high,base_low,base_length_days,breakout_20d_high,volume_20d_avg,volume_ratio_vs_20d,consolidation_atr_pct,pct_from_base_high,entry_low,entry_high,stop_loss,target1,target2,target3,risk_reward,rs_rank,return_1m,return_3m,dist_52w_high_pct,volatility_w,volatility_m,beta_1y,rs_vs_nifty_1m,rs_vs_sector_1m,pe,pb,peg,ev_ebitda,roe,roce,debt_equity,revenue_growth,profit_growth,operating_margin,fcf,fundamental_score,revenue_surprise,profit_surprise,eps_growth,margin_expansion,guidance,order_book_growth,earnings_score,promoter_holding,promoter_pledge,fii_holding,dii_holding,mf_holding,insider_buying,institution_score,news_count_7d,news_sentiment,catalyst_strength,major_catalyst,risk_event,news_score,in_oi_spurt,oi_change_pct,fno_score,pcr,max_pain,atm_iv,liquidity_sweep,smart_money_score,technical_score,fundamental_score_final,earnings_score_final,news_score_final,sector_score,macro_score,risk_score,value_z,momentum_z,quality_z,lowvol_z,growth_z,size_z,composite_factor_z,composite_factor_rank,earnings_within_21d,days_to_earnings,event_risk_score,tech_rating,analyst_rec,price_target_avg
RELIANCE,Reliance Industries Limited,Energy Minerals,Oil Refining/Marketing,NIFTY_ENERGY,industry,17691088977175.0,1307.8,1292.9,,1310.7413205503328,,1369.8989788539511,1294.6149999999986,1305.307999999998,1341.2899999999986,1409.4915000000017,,,Bearish,33.0,53.24617832878283,-6.100467234113921,-7.132544536386848,1.0321,15.392840661154006,-1.1563751795026798,52.630400673429314,30.44818619827761,-39.646201873048994,40.307062850670974,60,8624996.0,10700444.8,12583984.933333317,0.7391903115545057,65.3,11279769768.8,1127.98,48.6367,,,33,1297.7,1287.6,1313.8,1319.8,1303.7,1303.7,21.944085406048675,1328.94774093342,1260.2822590665774,1345.9,1249.8,1473.4,1249.8,1489.5,1249.8,1611.8,1249.8,1611.8,1345.9,1m high,2.91,23.25,4.64,1345.9,1249.8,1249.8,,,,False,11924347.2,0.723,4.453,,1302.31,1313.29,1285.86,1611.8,1633.74,1655.69,13.85,34.0,0.6851951651397231,-7.18239886444287,-18.86,1.18277525610174,1.7019475049956443,0.87785906,-0.17,3.08,23.68340513689761,,,9.637716604929697,,,,15.00336391405993,-8.318252305321916,11.096072765804,,20,,,-8.318252305321916,,,,67,,,,,,,,1,0.0,0.0,False,False,0.0,True,-1.48,3.0,,,,,3.0,44,20,67,0.0,2.0,70,40,0.01,-0.34,0.08,1.08,-0.05,-2.34,0.16,67.0,False,75.0,1.0,Buy,1.083333,1658.5
BHARTIARTL,Bharti Airtel Limited,Communications,Wireless Telecommunications,,unmapped,12293455380168.0,1972.0,1956.8,,1896.8390567859497,,1898.5978216192464,1926.554999999999,1880.0099999999984,1859.142,1952.0314999999985,,,Bullish,100.0,62.39692105351581,18.085221778947925,16.413357019175095,1.6719,21.20181388535345,1.6442451420029942,93.30630986154448,63.24341316691143,-4.4715447154472425,169.67359474321674,80,6529385.0,5792500.799999995,6511311.100000003,1.1636501822914762,73.44,12875947220.0,1287.59,49.54460000000003,,,100,1954.14,1936.27,1983.14,1994.27,1965.27,1965.2666666666669,32.57287991074909,1969.5625098092887,1883.547490190709,1976.4,1850.2,1976.4,1740.5,2057.0,1740.5,2174.5,1740.5,2174.5,1976.4,1m high,0.22,10.27,13.3,1976.4,1875.1,1768.6,,,,True,6006871.45,1.087,3.31,,1963.86,1980.14,1935.75,2174.5,2210.75,2247.01,5.59,64.0,6.848721283051588,6.021505376344086,-9.31,1.4101556073455264,1.6750213735847883,0.845387,5.99,,44.994478365231046,8.05950234126091,,11.928912491941055,20.3215106088605,9.08236481301509,1.31098991926557,21.96002895045356,-20.523849590901182,31.7404423698221,19.142591458650497,40,,,-20.523849590901182,,,,67,,,,,,,,0,,,,,,True,-0.89,3.0,,,,,3.0,92,40,67,,0.0,70,45,-0.12,-0.03,0.13,1.08,-0.04,-2.34,0.2,72.0,True,2.0,3.0,Strong buy,1.161765,2291.705882
HDFCBANK,HDFC Bank Limited,Finance,Major Banks,NIFTY_BANK,industry,11521481677664.0,748.15,753.95,,780.5671853041989,,843.8084106523272,784.5075000000006,776.8090000000016,784.1190000000021,875.2604999999983,,,Bearish,0.0,39.18122601432445,-12.888960698019332,-7.539301268474263,-5.3497,25.843511093206377,-3.787294238683133,26.7791898888144,17.08861889749866,-82.38822246455838,-68.37116010420065,20,25522483.0,32345551.6,33291283.433333334,0.8093425126634956,74.76,19094645656.45,1909.46,99.623,,,33,744.39,740.62,754.74,761.32,750.97,750.9666666666666,14.550351036686065,854.7141754304582,714.300824569543,843.0,732.0,843.0,732.0,994.0,726.65,1020.5,726.65,1020.5,843.0,1m high,12.68,36.4,2.96,843.0,732.0,732.0,,,,False,32573108.25,0.784,7.776,,744.51,751.79,724.72,843.0,866.43,889.85,4.05,45.0,-5.7151858853182125,-2.8376623376623407,-26.69,1.384135673496221,1.683976262669841,1.1604011,-6.58,-4.4,14.618014849550605,1.9004438221541224,1.298420057496393,,13.7540298886995,6.82785576408465,0.9333100337634852,1.754463853655062,11.34558903513542,34.982694035678,,80,,,11.34558903513542,,,,67,,,,,,,,0,,,,,,True,4.08,3.0,,,,,3.0,15,80,67,,92.0,70,40,0.46,-0.56,0.2,0.84,-0.12,-2.34,0.16,68.0,False,78.0,0.0,Sell,1.095238,1037.666667
ICICIBANK,ICICI Bank Limited,Finance,Regional Banks,NIFTY_BANK,industry,10298782843384.0,1435.4,1433.9,,1379.4301591464528,,1349.7767877210997,1425.76,1358.2800000000002,1319.6450000000025,1349.0374999999997,,,Bullish,100.0,59.55718469203672,21.218199332386803,25.46234080250977,-4.2441,26.85293335737634,-1.698397479797285,6.009686401813094,10.894382003436478,-50.68181818181808,39.735954421470105,40,8752440.0,13597598.800000032,12833010.966666669,0.6326938612942501,66.97,12563252376.0,1256.33,97.1715,,,33,1430.56,1425.73,1441.06,1446.73,1436.23,1436.2333333333336,23.77574635670252,1469.4447067061767,1382.0752932938233,1480.0,1375.9,1480.0,1213.7,1480.0,1187.6,1480.0,1187.6,1500.0,1480.0,1m high,3.11,3.11,20.87,1480.0,1375.9,1213.7,,,,False,12667132.8,0.691,4.513,,1429.46,1441.34,1367.54,1571.12,1638.97,1706.83,2.0,75.0,4.666763890914393,13.83029341792229,-3.01,1.3842964473384178,1.7559021805857922,0.9836941,3.81,5.99,18.55480868665977,2.706375917349535,2.5150224596233093,,15.796816290169,9.74115748257219,0.594743890036865,5.080821540326999,7.369882026370579,34.55734059748943,,80,,,7.369882026370579,,,,100,,,,,,,,0,,,,,,True,1.42,3.0,,,,,3.0,63,80,100,,92.0,70,45,-0.03,0.1,0.35,1.09,-0.1,-2.34,0.28,81.0,False,78.0,2.0,Buy,1.043478,1736.565217
SBIN,State Bank of India,Finance,Regional Banks,NIFTY_BANK,industry,9477999181573.0,1027.4,1025.3,,1025.5587067433962,,1000.7306108391,1028.3,1013.354,1033.0834999999995,1023.33725,,,Bullish,67.0,50.82775478346996,-0.8088038725968545,1.110596987288389,-1.9194,10.76556907240846,-3.075471698113199,24.47657667491738,15.305224938293463,-59.8187311178246,-2.724552235474849,20,10921417.0,9951800.600000018,10438490.366666678,1.1253465233761573,62.37,11220663825.8,1122.07,44.7923,,,100,1022.5,1017.6,1033.3,1039.2,1028.4,1028.4,17.913251682958663,1053.321910398668,1003.278089601332,1067.0,1000.8,1108.0,933.9,1234.7,933.9,1234.7,786.55,1234.7,1067.0,1m high,3.85,20.18,30.62,1067.0,1000.8,937.2,,,,False,10015423.3,1.09,3.707,,1022.92,1031.88,1009.49,1067.0,1084.91,1102.83,2.21,41.0,-0.3491755577109514,-4.427906976744177,-16.79,1.209276156969707,1.8252466353536096,0.8442906,-1.21,0.97,11.286463494211764,1.590848086627361,2.3746301420426765,,15.3805889022211,6.660692553910601,1.3396637584022402,6.975820605233501,4.743220354585112,28.129242852760616,,60,,,4.743220354585112,,,,67,,,,,,,,0,,,,,,True,2.41,3.0,,,,,3.0,55,60,67,,92.0,70,45,0.61,-0.03,0.04,1.11,-0.11,-2.34,0.32,84.0,True,5.0,3.0,Buy,1.2375,1219.15
TCS,Tata Consultancy Services Limited,Technology Services,Information Technology Services,NIFTY_IT,industry,8558947912312.999,2365.6,2431.8,,2251.854570824499,,2618.042094615882,2224.315000000001,2200.290000000003,2321.2890000000016,2694.764999999994,,,Bullish,67.0,61.77060186391782,61.914404509485394,35.484819406733074,26.4296,23.29099157736604,5.086402203367243,76.68350985520068,90.95674913110332,-37.01372997711674,100.27736395237577,80,4343683.0,4057024.5,5298932.733333333,1.0381229730149588,54.77,10275416504.8,1027.54,28.210400000000003,,,67,2330.8,2296.0,2395.7,2425.8,2360.9,2360.9,68.2873265860447,2462.143116714584,1986.4868832854188,2495.0,2002.5,2498.3,1976.8,3350.0,1976.8,3350.0,1976.8,4592.25,2495.0,1m high,5.47,41.61,19.67,2495.0,2016.0,1976.8,,,,False,5012392.35,0.867,7.595,,2348.53,2382.67,2217.71,3350.0,3497.89,3645.78,6.66,41.0,15.966468944556096,-4.5744251714401,-29.39,2.840182605589892,2.8661658497818405,0.9821269,15.11,2.09,17.18698915278373,7.806908255759277,16.550518113985746,11.052009223009218,47.9890914172003,44.2125262461657,0.104302536644988,7.695160610272186,1.067516881423239,24.8826393193624,17.067035898185008,80,,,1.067516881423239,,,,67,,,,,,,,0,,,,,,True,1.97,3.0,,,,,3.0,72,80,67,,52.0,70,70,0.47,-0.6,1.33,0.31,-0.1,-2.34,0.28,81.0,False,73.0,0.0,Buy,1.534091,2419.767442
BAJFINANCE,Bajaj Finance Limited,Finance,Finance/Rental/Leasing,NIFTY_FIN_SERVICE,industry,7108174838576.0,1141.2,1053.5,,999.8017850682072,,956.0432464405716,1042.1299999999994,979.1090000000008,940.4430000000004,972.5142500000012,,,Bullish,100.0,73.88257085964659,26.702484504523,23.5906239297256,3.1119,29.263903967637944,7.255639097744365,64.88969924478668,51.33503312308928,-6.589891234804836,280.004400077002,80,40814590.0,11897363.2,10167390.2,4.483080126556048,58.25,46577610108.0,4657.76,43.735,,,100,1099.36,1057.53,1167.26,1193.33,1125.43,1125.4333333333334,29.96465059778248,1102.1162350877769,982.1437649122222,1151.5,993.4,1151.5,860.45,1151.5,787.9,1151.5,787.9,1151.5,1151.5,1m high,0.9,0.9,44.84,1151.5,994.1,860.45,,,,True,9939634.45,4.106,5.258,,1133.71,1148.69,1081.27,1261.06,1320.99,1380.92,2.0,82.0,14.074370251899248,20.761904761904766,-0.89,2.920382958553161,2.577564382529668,1.702817,13.21,12.18,35.038378876266506,,2.015055594421919,18.32822926167519,,,,17.7963262169719,16.05202209157313,43.7952675381863,,40,,,16.05202209157313,,,,100,,,,,,,,0,,,,,,True,7.39,3.0,,,,,3.0,92,40,100,,96.0,70,85,-0.31,0.59,0.8,-0.59,-0.01,-2.34,0.1,59.0,False,86.0,0.0,Strong buy,1.432432,1151.243243
LT,Larsen & Toubro Limited,Industrial Services,Engineering & Construction,NIFTY_INFRA,industry,5418446869920.0,3938.9,3937.7,,3943.2852182784695,,3905.552719180558,3871.7400000000016,3983.589999999999,3916.195999999998,3965.2280000000014,,,Neutral,50.0,52.91322149147713,-32.4279851143674,-49.70913068582359,17.2811,23.5091304835524,2.607585703865789,100.0,95.16582791874752,-15.220759101471632,72.917915275653,80,1753377.0,1744178.000000007,2044424.5000000005,0.9944845483353636,60.51,6906376665.3,690.64,84.8409,,,33,3917.04,3895.17,3966.94,3994.97,3945.07,3945.066666666666,69.83745420968732,4019.98588223614,3723.494117763863,4110.0,3720.0,4272.3,3720.0,4440.0,3288.1,4440.0,3288.1,4440.0,4110.0,1m high,4.34,12.72,19.79,4068.0,3720.0,3720.0,,,,False,2121274.95,0.827,5.426,,3921.44,3956.36,3869.06,4110.0,4179.84,4249.67,2.45,43.0,-4.629427858889622,-3.5292676953220647,-11.29,1.4885357988562695,1.7158651860727316,1.2924976,-5.49,-3.65,32.6744089589382,,7.216842044206694,18.716595359440912,,,,9.778357823020736,4.526142374057053,8.47399986344388,,20,,,4.526142374057053,,,,67,,,,,,,,0,,,,,,True,-1.14,3.0,,,,,3.0,59,20,67,,13.0,70,40,-0.15,-0.13,0.04,0.82,-0.11,-2.34,0.09,59.0,False,94.0,0.0,Neutral,1.333333,4429.833333
LICI,Life Insurance Corp. of India,Finance,Life/Health Insurance,NIFTY_FIN_SERVICE,industry,5374350502747.0,424.7,422.85,,422.87999903717326,,421.8879858763376,430.670000000001,421.8960000000003,409.56425,421.8369999999991,,,Bullish,83.0,47.805972859292446,-0.3213622436219907,1.427582531820414,-1.7489,16.020475194277527,-1.9168591224018503,16.818453935213753,18.54309337828583,-73.87096774193559,-84.68924172169983,0,1299272.0,1246277.3,3176300.533333333,0.7584799158152629,53.07,551800818.4,55.18,3.500000000000008,,,33,421.45,418.2,426.8,428.9,423.55,423.55,8.217717256672112,444.5091979535243,416.8308020464777,447.6,416.6,450.2,388.025,454.0,360.75,468.475,360.75,611.0,447.6,1m high,5.39,10.31,17.73,447.6,416.6,391.55,,,,False,2212144.9,0.587,3.942,,422.65,426.75,416.48,447.6,455.82,464.04,2.79,62.0,-1.928183812492789,4.741352734447244,-9.34,1.3745856510198726,1.9709560315666437,1.164176,-2.79,-3.82,9.351021082181978,0.7363689430685203,0.4925943897004745,,7.459755123494731,7.459755123494731,0.0,10.315815415255356,18.90051547336372,5.59249360662008,,60,,,18.90051547336372,,,,100,,,,,,,,0,,,,,,True,1.13,3.0,,,,,3.0,40,60,100,,96.0,70,45,1.23,-0.09,0.09,0.85,0.04,-2.34,0.42,89.0,True,4.0,3.0,Neutral,1.23913,536.326087
HINDUNILVR,Hindustan Unilever Limited,Consumer Non-Durables,Household/Personal Care,NIFTY_FMCG,industry,4936021535820.0,2101.3,2107.9,,2157.7581201099265,,2253.4011201096228,2135.260000000001,2150.8620000000005,2176.771999999999,2278.912021471205,,,Bearish,0.0,45.12911074802111,-16.194227482781116,-12.89677195586093,-3.2975,16.15278794385892,-1.7946441089872245,61.91796151812312,53.35134686724735,-56.7005076142131,-91.38267901079968,20,1759019.0,2516863.3000000003,2034215.8333333333,0.7188634348321574,78.71,3696226624.7,369.62,37.735600000000005,,,33,2088.4,2075.5,2116.9,2132.5,2104.0,2104.0,49.60481617881842,2213.4899533424077,2057.030046657595,2239.3,2016.0,2365.8,2016.0,2479.6,2016.0,2707.3908675,2016.0,2987.97501195,2239.3,1m high,6.57,28.84,4.23,2221.3999,2016.0,2016.0,,,,False,2239675.8,0.785,4.179,,2088.9,2113.7,1991.2,2707.39,2817.49,2927.6,5.5,29.0,-1.5092570892898909,-9.11332179930795,-22.39,3.665239471913812,2.1352945938956056,0.40386555,-2.37,0.12,33.01657034935061,,0.8597281433269447,32.25103911022541,,,,3.8261794518833687,38.524122740193526,20.9554946213879,,60,,,38.524122740193526,,,,67,,,,,,,,0,,,,,,True,0.48,3.0,,,,,3.0,15,60,67,,39.0,70,30,0.07,-0.46,0.36,1.17,-0.07,-2.34,0.21,74.0,False,87.0,0.0,Sell,1.4125,2468.538462
