symbol,close,perf_1m,pct_change_oi,change_in_oi,tot_volume,tot_turnover,latest_oi,in_oi_spurt,fno_score
COCHINSHIP,1381.0,-7.68716577540107,38.89,11806.0,115908.0,88983.9906,42167.0,True,6
PIIND,2259.0,-16.348824291797815,29.06,11254.0,135694.0,47909.8977875,49985.0,True,6
GODREJPROP,1748.0,-14.103194103194102,20.29,9162.0,93058.0,55424.8367725,54310.0,True,6
LICHSGFIN,562.9,11.919673923849288,16.11,8240.0,82432.0,195909.2665,59399.0,True,5
LODHA,1116.9,-8.074074074074067,14.43,4717.0,80630.0,48276.406,37414.0,True,5
ASTRAL,1411.4,-1.4316642223618967,12.86,3166.0,19893.0,14215.527075,27780.0,True,5
OIL,489.8,3.793176520449255,12.62,2251.0,30908.0,18285.10572,20084.0,True,5
GRASIM,3281.9,-1.2992090463444654,12.32,5526.0,29735.0,26901.96335,50389.0,True,5
YESBANK,23.48,3.2087912087912107,10.72,6016.0,80936.0,82526.31623,62157.0,True,5
ONGC,232.5,-3.125,8.41,5601.0,164771.0,56297.68065,72211.0,True,3
PAYTM,1807.5,13.415322833657523,7.85,4750.0,191498.0,257542.6792325,65236.0,True,3
MAHABANK,84.2,6.785034876347507,6.74,792.0,5929.0,9743.89975,12550.0,True,3
KEI,4578.0,-18.901682905225865,6.64,3379.0,62204.0,44989.399315,54275.0,True,3
MCX,3276.0,10.489038785834738,5.93,4680.0,79620.0,70701.6360825,83567.0,True,3
LTM,4275.0,-11.855670103092784,5.92,2834.0,19413.0,22261.50495,50725.0,True,3
GODFRYPHLP,1927.0,-13.334832471328983,5.61,572.0,3662.0,3206.832585,10765.0,True,3
INDUSINDBK,978.2,-3.052527254707627,5.46,3602.0,21076.0,26204.47102,69611.0,True,3
PRESTIGE,1498.0,-5.904522613065327,5.24,1149.0,19842.0,15767.711505,23072.0,True,3
MUTHOOTFIN,2792.1,-4.55664182675874,5.17,3243.0,55669.0,50314.6512825,66015.0,True,3
MANKIND,2280.0,-5.707196029776675,5.15,973.0,8720.0,7621.829,19876.0,True,3
