index,ticker,close,prev_close,pct_change,session_date,prev_session_date,is_stale
NIFTY_50,^NSEI,23477.8,23431.5,0.2,2026-09-10,2026-09-09,False
NIFTY_BANK,^NSEBANK,56471.95,56295.55,0.31,2026-09-10,2026-09-09,False
NIFTY_NEXT_50,^NSMIDCP,72530.9,72853.85,-0.44,2026-09-10,2026-09-09,False
INDIA_VIX,^INDIAVIX,11.8,11.92,-1.01,2026-09-10,2026-09-09,False
SENSEX,^BSESN,74902.59,74764.23,0.19,2026-09-10,2026-09-09,False
