symbol,close,rsi,adx,tech_rating,perf_1m,above_sma200,score
KOTAKBANK,419.0,59.844702853947865,43.43459860807841,Buy,7.161125319693094,True,6
QUADFUTURE,478.5,69.40197152187406,46.07922539323718,Strong buy,36.24715261958998,True,6
WENDT,8812.5,65.53933862685189,34.52299216379568,Strong buy,9.813084112149532,True,6
AYMSYNTEX,281.65,51.2036265103712,25.493405354349857,Buy,12.41269207742964,True,6
PVP,64.82,69.62110917857252,66.42399969933986,Buy,81.41617688217184,True,6
IGPL,547.05,59.20613397552466,56.87861851488425,Buy,15.67984774793825,True,6
MODISONLTD,503.05,68.72887871969739,44.97405825311594,Buy,55.83952912019826,True,6
ASIANHOTNR,378.8,64.86965316349367,46.90755537047732,Buy,22.193548387096776,True,6
SHREEPUSHK,486.9,63.17674987088101,50.76764611141136,Buy,17.21232546942706,True,6
DIVISLAB,9322.0,63.64993938806936,66.20571926269693,Buy,8.018539976825029,True,6
ASTEC,699.8,62.50555444015988,40.83902861260714,Buy,13.751625487646278,True,6
STEELXIND,12.14,69.37132627988632,32.83168817301287,Buy,12.407407407407408,True,6
IKIO,223.87,60.03942620159968,26.715463170310045,Buy,7.785267212325477,True,6
KAPSTON,588.2,63.709403889145946,29.780710045439942,Buy,1.5889464594127884,True,6
ALLCARGO,12.16,57.06739502253504,42.05351118336446,Buy,16.92307692307692,True,6
SYNCOMF,19.46,60.55816566097412,52.89746575542493,Buy,25.5483870967742,True,6
GCSL,600.7,66.36570308573656,26.012430316644743,Buy,28.90557939914164,True,6
MANALIPETC,84.93,61.156586953562176,49.50322097098016,Buy,29.66412213740459,True,6
RUBYMILLS,455.1,64.46603622171892,25.628889703345347,Buy,23.366766061263228,True,6
TEXINFRA,115.52,55.88481780037993,27.71508691493498,Buy,2.7209674550951477,True,6
MOTHERSON,164.45,53.981029446630274,27.98309888955296,Buy,-3.3215755437977696,True,6
IDEA,14.97,56.93499974761836,30.137916469493742,Strong buy,15.777262180974486,True,6
BHEL,431.0,55.25331944513007,27.870518468268152,Buy,6.551297898640296,True,6
SIGNPOST,276.25,56.69055591672899,25.637586031968222,Buy,1.3947513305193655,True,6
SHANTIGOLD,258.17,55.855438512717534,29.959599460149803,Buy,14.74222222222223,True,6
