symbol,fut_volume,opt_volume,tot_volume,fut_turnover,opt_turnover,tot_turnover,latest_oi,underlying_value
NIFTY,62288,127671543,127733831,948196.85597,194841505154690.56,5974899.9103755,10475998,23398.1
BANKNIFTY,22691,2967610,2990301,384552.76893900003,5073617822948.4,758106.198423,1223890,56606.55
HDFCBANK,76615,933022,1009637,348179.149825,436567780369.5,397160.80352,1105851,708.25
PAYTM,15854,175644,191498,205941.157525,233565834170.75,257542.6792325,65236,1807.5
BSE,27072,224029,251101,179052.69632,153279947132.0,209564.16764,149263,3384.0
LICHSGFIN,33652,48780,82432,190723.4304,27971783610.0,195909.2665,59399,562.9
RELIANCE,25283,303622,328905,159779.58615,198076470375.0,181642.3399,601205,1257.5
ICICIBANK,16508,113016,129524,160472.33356,111879687808.0,171120.21164,248808,1379.3
KOTAKBANK,12526,60005,72531,104856.0352,50774987160.0,110577.8068,149943,419.0
MIDCPNIFTY,4300,265001,269301,74614.779708,463731526377.6,110284.253484,120080,14584.7
IDEA,8876,42462,51338,95495.388825,49319942853.0,108099.776355,134393,14.97
AXISBANK,10851,73912,84763,84611.5630625,58355548131.25,90863.169375,201686,1246.0
COCHINSHIP,13802,102106,115908,77729.48172,60398226888.0,88983.9906,42167,1381.0
BHARTIARTL,9110,79862,88972,80051.335325,71351229682.0,86795.647145,216743,1831.1
LAURUSLABS,4278,44121,48399,71463.957825,74967651195.0,83500.609775,46691,1969.0
ETERNAL,9832,52115,61947,76890.0504525,41564120899.75,82994.34945,103776,323.5
INDUSTOWER,11027,86467,97494,72215.72732,57801409436.0,82696.00768,77127,388.0
YESBANK,10189,70747,80936,74149.45348,53768237975.0,82526.31623,62157,23.48
DIXON,9821,156169,165990,64822.52093,107737470666.5,79676.852595,152379,13425.0
BAJFINANCE,9693,44449,54142,75149.6661,35386295670.0,79412.0478,141662,1034.5
SBIN,8891,143945,152836,66711.4563,111043042815.0,78130.73445,292628,995.7
MCX,7965,71655,79620,59298.752295,54680669628.75,70701.6360825,83567,3276.0
INFY,14517,174324,188841,60689.91064,76207996000.0,70598.75064,376709,1037.7
MARUTI,8532,125123,133655,53308.6144,80676883964.0,61396.90404,162562,12400.0
JIOFIN,10192,75036,85228,54948.52814,42140247540.5,61045.549795,182235,229.9
LT,8032,54968,63000,55129.02178,38588048082.5,59300.377605,133353,3930.7
DRREDDY,6868,85018,91886,49966.77675,63314164693.75,58751.9861875,57692,1165.5
ONGC,8417,156354,164771,45127.127475,85742424067.5,56297.68065,72211,232.5
ADANIENT,4869,75976,80845,45783.7147344,72872135341.89,56055.3481533,96804,3060.0
ANGELONE,6802,26323,33125,51108.722,20476845775.0,55662.30475,29940,305.0
GODREJPROP,7806,85252,93058,44585.6827,51064469407.25,55424.8367725,54310,1748.0
TCS,9389,101577,110966,46861.4715525,51994020926.25,54538.600815,242569,2200.8
BHEL,4239,32009,36248,47387.4095625,36899389826.25,54138.657825,52347,431.0
DIVISLAB,5255,43516,48771,49400.11279,41256154022.0,54028.15301,76861,9322.0
INDIGO,5954,87653,93607,43893.46719,65831318712.0,53017.75431,86646,4973.0
HINDALCO,6716,66779,73495,46320.68273,47717878782.0,52347.39055,105092,981.5
SOLARINDS,3842,45468,49310,43129.55656,51284574418.5,51106.425745,47483,22290.0
MUTHOOTFIN,5732,49937,55669,43789.732195,39714536908.75,50314.6512825,66015,2792.1
TATASTEEL,8874,66917,75791,44607.734325,35020050725.0,49348.016575,179036,183.0
LODHA,5283,75347,80630,36469.9886875,54110554231.25,48276.406,37414,1116.9
PIIND,10286,125408,135694,40496.8707325,50503917705.5,47909.8977875,49985,2259.0
BIOCON,4169,42585,46754,40995.06825,43240441225.0,47369.8555,44497,390.65
ASHOKLEY,5286,34378,39664,43081.955,29498477150.0,47217.1015,58130,163.75
KEI,4813,57391,62204,38092.1508275,47723914848.75,44989.399315,54275,4578.0
POLYCAB,3905,40785,44690,40147.9483,43385635135.0,44794.04965,65888,8241.0
ULTRACEMCO,7678,19219,26897,42200.35691,10846407530.0,43233.37221,68361,11000.0
JINDALSTEL,5952,17763,23715,41680.824375,12987431912.5,43166.1435,38202,1120.5
M&M,6313,55389,61702,39308.65074,35549659282.0,43160.84356,125424,3107.0
DLF,6295,47707,54002,38247.009595,30084116735.0,42878.841945,71429,644.5
HINDZINC,4755,69003,73758,33591.9983875,50907927210.0,42366.8154875,62812,576.45
VBL,7518,32780,40298,39741.310125,17890847965.5,42307.59978,101338,416.5
COFORGE,3848,40510,44358,33828.57888,36683101027.25,40222.7491525,67632,1846.5
KALYANKJIL,4019,41227,45246,32491.37799,34513780981.5,39733.367805,55979,601.15
ATHERENERG,4939,50033,54972,30715.5564375,32411409146.25,38775.2229,32245,1656.0
HCLTECH,6912,52441,59353,33578.36476,26423210904.0,37625.7138,110265,1206.1
SWIGGY,6878,24516,31394,35064.61852,12959572032.0,37422.70759,92625,278.2
HINDPETRO,4675,20134,24809,32899.4283825,14607070503.75,35536.882545,32978,352.0
HAL,4052,50346,54398,29961.350175,38219458158.0,35413.831755,82626,4905.0
WIPRO,6626,27551,34177,32860.2342,14272785780.0,34870.317,136321,167.4
TECHM,3082,37702,40784,28593.30276,35790133524.0,34495.83,55888,1541.0
ADANIPOWER,4200,23234,27434,31434.09057,18009960500.5,33758.215575,83451,209.97
CHOLAFIN,2685,12972,15657,30675.3556875,15206598787.5,33193.3435625,30312,1845.9
OFSS,2247,23949,26196,26329.33176,29043455963.0,32173.59139,29269,11763.0
ADANIPORTS,3385,34895,38280,28364.35026,29451824997.5,31916.980235,73397,1764.6
NATIONALUM,3851,46817,50668,25947.7134375,33612330075.0,31361.1391875,48341,361.0
BAJAJ-AUTO,3211,37967,41178,28184.713305,34272765371.25,31204.6670175,59004,11678.0
DMART,5363,20863,26226,29693.81487,11890414963.5,30930.014505,61180,3688.0
TMPV,5436,58283,63719,26201.78064,29356317392.0,29964.31456,118490,301.1
EICHERMOT,3588,33687,37275,27253.52463,26185928186.0,29712.30649,68194,7530.0
BEL,4710,30999,35709,27127.0739175,18357258348.0,29416.0736475,135939,404.35
VEDL,7800,75850,83650,23533.24626,24262626124.0,28359.69,115729,263.7
JSWSTEEL,2992,19795,22787,25825.64931,17622383544.0,27894.89475,81216,1265.0
PERSISTENT,3451,29746,33197,23778.6143375,21176716776.25,27873.9071,54194,5516.0
LICI,4714,15795,20509,26728.56256,9201741360.0,27867.07616,62547,404.1
ITC,5461,59856,65317,24620.1968775,27598393662.75,27432.91788,205828,259.85
GRASIM,3136,26599,29735,25681.1316,21015188175.0,26901.96335,50389,3281.9
INDUSINDBK,3533,17543,21076,24302.57242,12371477860.0,26204.47102,69611,978.2
BLUESTARCO,4536,36877,41413,22563.3372575,18862110790.25,26038.96516,31260,1558.0
SHRIRAMFIN,2674,23477,26151,22652.2481625,20499160308.0,26002.3012425,63922,1028.6
SUNPHARMA,3689,38716,42405,23929.749865,25732013646.5,25742.39633,86582,1840.0
ABCAPITAL,1930,9414,11344,23607.24462,11862332869.0,25142.95331,21073,395.0
COALINDIA,3592,56478,60070,20843.017065,33243935922.0,24478.671285,130030,426.4
HDFCLIFE,3750,30966,34716,21762.11488,18338370281.0,24329.13769,89711,530.0
PNB,2259,19785,22044,21116.7128,18878982320.0,23771.416,49387,116.75
AUBANK,1999,14183,16182,20981.8628,15378822510.0,22973.6879,38649,1058.9
CANBK,2564,11125,13689,21441.3129,9646818727.5,22767.743925,80229,124.0
BHARATFORG,2173,9748,11921,21021.8251,9805508350.0,22335.0086,30197,1944.9
RBLBANK,1570,8751,10321,20599.54986,11574253331.0,22287.51067,26061,412.55
LTM,3175,16238,19413,20283.95628,10860309867.0,22261.50495,50725,4275.0
IDFCFIRSTB,2599,12054,14653,20883.4851925,9872446157.0,22151.6262625,68201,86.21
CUMMINSIND,2019,10975,12994,20541.66774,11451214322.0,21915.81096,42288,5070.0
LTF,2928,12601,15529,20284.31205,9032069317.5,21712.230225,38215,309.1
CDSL,2921,29697,32618,18571.7002425,19781791423.0,21317.5644725,60106,1360.0
MAXHEALTH,3664,14899,18563,19881.6813825,8224476508.5,21210.2964675,31435,1037.7
FEDERALBNK,2273,11737,14010,19598.6365,10333718050.0,21001.567,53447,344.5
BANKBARODA,2775,18873,21648,19266.727545,13505881603.5,20972.45358,83631,238.13
POWERGRID,3638,33859,37497,18733.5725,17776169777.0,20792.62777,69216,269.1
TITAN,2110,25961,28071,18427.8224025,22914636356.5,20731.3984675,58491,5009.5
WAAREEENER,4032,38212,42244,18251.61247,18033041601.75,20528.6284875,62476,2625.0
ASIANPAINT,2972,30577,33549,18315.58765,19419004092.5,20458.028575,65258,2472.5
CGPOWER,2421,14994,17415,18695.03549,11929833555.0,20379.04104,37202,909.0
HINDUNILVR,3177,29975,33152,18501.22629,17909143704.0,20100.60333,117919,1927.0
AMBUJACEM,4027,11356,15383,18906.01608,5518664796.0,19678.36404,100791,391.85
TRENT,2775,24136,26911,17467.928235,15714506576.25,19583.1564975,75998,2802.4
GVT&D,3039,27914,30953,17149.9057125,16278349018.75,19353.7709,51403,4548.1
TVSMOTOR,2266,25104,27370,16388.7871525,18769920394.75,19054.6286,73156,4125.0
MOTHERSON,1766,7620,9386,17840.19306,7911607722.0,18939.06153,34713,164.45
APLAPOLLO,2394,8108,10502,18077.460695,6284801873.0,18933.759425,48585,2153.5
ZYDUSLIFE,1730,10711,12441,17515.72098,11354903433.0,18822.78531,22603,1119.1
BPCL,2829,19316,22145,16922.9405625,11843868612.5,18811.3466875,30107,304.5
BAJAJFINSV,3003,28890,31893,17281.17948,17061407247.0,18588.81195,59705,1913.5
PREMIERENE,2791,9770,12561,17606.611425,6501341990.0,18540.821325,26888,974.2
OIL,2041,28867,30908,14242.081,20925957472.0,18285.10572,20084,489.8
BDL,3123,26760,29883,15505.4792975,14358053124.25,17986.94554,60994,1190.0
OBEROIRLTY,2726,13202,15928,16631.8215,8393192727.5,17864.838775,26216,1741.1
PNBHOUSING,2033,15144,17177,15606.120855,11984891678.5,17803.08764,21684,1178.9
HAVELLS,3080,9677,12757,16952.5228,5602451480.0,17646.0376,39481,1111.0
UNIONBANK,1932,16782,18714,15271.116615,13753989479.25,17556.1295325,43530,178.1
VOLTAS,3657,24612,28269,15962.0046375,11076854808.75,17547.577725,58910,1165.0
PFC,3609,13734,17343,16534.61095,6494393035.0,17449.1863,121478,353.45
SUZLON,2793,15333,18126,15597.4796,9226826479.0,17110.90939,61327,44.12
BANDHANBNK,2603,2420,5023,16558.08336,1550764512.0,16875.16848,50689,176.52
ADANIENSOL,1616,10897,12513,15030.8725275,10783384571.25,16651.03824,54935,1373.0
POLICYBZR,2521,6096,8617,15876.64344,3964758371.0,16538.07715,27500,1797.3
LUPIN,1675,9996,11671,14907.6684325,9189028717.0,15942.2206025,37204,2095.0
CIPLA,2523,20071,22594,14592.762515,11834127856.0,15882.751075,48441,1366.0
NTPC,2970,19925,22895,14917.67025,10156611000.0,15880.88025,117142,333.4
PRESTIGE,2032,17810,19842,13616.02098,12605568052.5,15767.711505,23072,1498.0
ADANIGREEN,1795,14122,15917,13846.31958,11302524270.0,15710.88228,57513,1281.3
UPL,1953,4630,6583,15231.2386075,3687608367.45,15601.183282,33352,572.95
MOTILALOFS,1824,7495,9319,14388.6623225,6059722698.25,15429.154305,12782,1026.5
CAMS,2513,9273,11786,14698.5611025,5670757158.0,15375.2676825,24152,711.0
NESTLEIND,2040,13247,15287,14171.21175,9581344455.0,15147.7063,28990,1383.3
SBICARD,2573,13377,15950,13556.36496,7266627824.0,14643.8432,45796,655.2
HEROMOTOCO,1631,18887,20518,12793.08993,15278909197.5,14564.431905,59030,5221.5
MAZDOCK,2454,19960,22414,12893.11506,11058941189.25,14514.9144525,49678,2339.0
ASTRAL,2138,17755,19893,12919.475125,11245973195.0,14215.527075,27780,1411.4
ABB,1308,15624,16932,11904.4026,14614150863.75,14022.6612375,27605,7274.0
POWERINDIA,1490,25280,26770,11636.3815725,21146321012.0,13771.9666925,56528,31435.0
IOC,1925,11362,13287,12654.258825,7601772262.5,13548.353325,45526,135.11
FORTIS,1837,9122,10959,12713.63134,6448424785.25,13504.3491925,21061,887.8
INDIANB,1338,17629,18967,11402.3286,15464134560.0,13224.1742,24087,853.5
GLENMARK,1360,5166,6526,12333.6973125,4804965262.5,13087.8999375,39196,2419.2
DELHIVERY,1336,6152,7488,12200.31525,5844154935.75,13037.8933575,21678,439.0
BOSCHLTD,956,15018,15974,11636.575065,18528857088.0,12918.645945,19779,48385.0
HDFCAMC,1656,8965,10621,11954.39742,6693405168.0,12677.8491,37454,2403.9
APOLLOHOSP,896,23713,24609,9976.582875,26764369278.75,12528.2756625,39043,8836.0
AUROPHARMA,1223,8870,10093,11270.50133,8362522030.5,12519.361635,36668,1679.8
MARICO,1221,5576,6797,11828.67396,5555953260.0,12480.28656,23666,802.1
FORCEMOT,2344,23914,26258,10416.531135,11030805249.0,11979.833625,20857,17705.0
SRF,2277,9628,11905,11343.66744,5014235072.0,11926.01816,33738,2482.4
SUPREMEIND,1867,8129,9996,11185.280715,5049291180.5,11699.68002,20110,3364.4
NYKAA,1032,4124,5156,11057.0771875,4491209500.0,11643.8596875,14973,344.5
RECLTD,2179,11866,14045,10770.224535,6236355557.25,11463.0801075,62125,312.7
PATANJALI,2846,5239,8085,10386.30385,1976300027.25,10683.4191225,42655,341.0
AMBER,1321,12088,13409,9527.60316,8867014479.0,10683.14795,27806,7245.0
SIEMENS,1368,9413,10781,9373.0386575,6665523569.25,10287.33685,37541,3957.0
NMDC,1726,8427,10153,9651.70755,4961438460.0,10210.80465,73589,82.4
SONACOMS,946,6638,7584,9206.2629575,6853762434.75,10018.659805,19369,788.0
UNOMINDA,1439,4580,6019,9583.02752,3134184916.5,9994.966685,15194,1201.6
NHPC,1769,6836,8605,9469.47647,3740394507.0,9936.81254,30732,76.38
MAHABANK,1710,4219,5929,9387.30195,2395809780.0,9743.89975,12550,84.2
HYUNDAI,1574,4518,6092,9419.625985,2789329611.75,9738.8921025,25296,2174.0
IEX,1788,9076,10864,8865.86985,4675691329.5,9589.234395,32162,113.88
360ONE,1587,5105,6692,8613.22055,2949789370.0,9090.41425,16791,1091.0
PHOENIXLTD,1314,6852,8166,8668.91529,4672698859.5,9089.993885,16235,1890.0
TATACONSUM,1542,8340,9882,8446.731315,4733294203.0,8937.493345,51161,991.0
TORNTPHARM,1322,8479,9801,8203.3523875,5375427460.0,8845.3144875,33944,4965.5
TATAPOWER,1475,15030,16505,7846.793465,8178880121.0,8753.579675,94537,364.65
KFINTECH,1597,4915,6512,8216.6383925,2684745012.0,8633.5235125,19702,900.0
GMRAIRPORT,1219,3567,4786,8229.276585,2498036474.25,8534.2535775,37705,97.98
BANKINDIA,1089,5427,6516,7894.97852,4057610440.0,8498.29292,27430,140.0
ICICIPRULI,1797,7068,8865,7828.265565,3173331501.25,8308.1430775,30864,471.5
ICICIGI,1613,7190,8803,7632.50501,3555693482.25,8052.1948325,34239,1459.8
CONCOR,1217,5127,6344,7608.084,3356948875.0,8046.57275,30103,499.25
BRITANNIA,1175,14178,15353,7330.6993,9147594973.75,8011.5865375,38118,4962.0
ALKEM,1214,2806,4020,7770.2423125,1872044956.25,7964.254375,19287,5087.5
INDHOTEL,1055,5009,6064,7582.4029,3664075650.0,7944.6594,39087,718.5
MANKIND,1270,7450,8720,7192.411075,4352996792.5,7621.829,19876,2280.0
NAUKRI,1036,5901,6937,7163.618495,4310804520.0,7616.523695,34537,1250.8
JSWENERGY,1279,4622,5901,7236.10321,2740738665.5,7488.667365,35773,526.45
KPITTECH,1496,10222,11718,6419.170775,4645335678.0,7464.967555,29463,553.75
IREDA,1424,4238,5662,7120.52733,2232189966.25,7461.3344925,41935,111.71
GODREJCP,1613,6653,8266,6999.3572,3009754780.0,7377.855,53684,865.0
UNITDSPR,1254,5782,7036,7025.26524,3391551360.0,7292.69884,29743,1395.0
SAGILITY,1249,6250,7499,6716.5344,3470178720.0,7231.8816,13041,45.2
SHREECEM,1226,6052,7278,6921.5136175,3776300842.25,7102.70954,23624,22570.0
GAIL,1067,5978,7045,6627.25857,3772612015.5,7070.746225,34027,173.62
COLPAL,1358,5888,7246,6719.85666,3011020617.0,7009.83283,43384,1797.4
CROMPTON,1349,4730,6079,6691.480905,2458737635.0,6975.149755,52865,231.0
MPHASIS,963,5661,6624,6099.3482275,3754645177.25,6807.9275,26518,2295.0
VMM,1325,3300,4625,6535.04229,1733225488.0,6766.68217,23522,101.71
RVNL,1474,12096,13570,5783.0074225,5101263186.25,6449.959285,50755,204.9
IRFC,1263,6938,8201,5531.2990775,3317889800.75,6387.233335,39907,81.09
PAGEIND,816,5267,6083,5766.049263999999,3894304386.2,6108.193126,19271,35365.0
SBILIFE,867,8777,9644,5501.721375,5785004722.5,6014.1936,39557,1684.7
PGEL,1017,6242,7259,5212.3099,3374352880.0,5728.9237,22978,545.0
FINNIFTY,139,28104,28243,2121.6872280000002,43670504608.2,5688.53331,15897,25545.4
TATAELXSI,1169,9675,10844,4975.5844375,4273895695.0,5529.2913875,37078,3383.0
DABUR,1034,7233,8267,4862.636,3537614237.5,5267.028375,51745,376.0
PIDILITIND,643,2858,3501,5022.2159,2287924965.0,5214.86555,15216,1566.9
NAM-INDIA,681,1872,2553,5029.80575,1437998506.25,5198.2908125,18303,1189.6
JUBLFOOD,773,4288,5061,4541.981,2640290787.5,4892.388875,29701,470.25
RADICO,642,3712,4354,4234.0329,2488693684.5,4519.619745,13174,4368.1
TIINDIA,739,4588,5327,3862.0108,2510271594.0,4184.12674,19546,2606.1
MFSL,642,2850,3492,3788.94064,1747469500.0,3989.07564,22746,1477.0
NBCC,657,4964,5621,3538.15735,2865559580.0,3875.04065,24171,82.9
PETRONET,674,3099,3773,3662.93172,1737188677.0,3853.87849,23317,287.2
BAJAJHLDNG,408,1537,1945,3371.050725,1320245169.0,3531.677415,4893,11134.0
GODFRYPHLP,550,3112,3662,2933.193615,1764181397.0,3206.832585,10765,1927.0
NIFTYNXT50,151,369,520,2724.9867525,677901845.0,2794.7802025,1042,72083.7
MANAPPURAM,221,221,442,2165.13,235450080.0,2186.3808,35874,329.0
KAYNES,392,676,1068,2009.71401,402048456.0,2034.42357,52999,3505.0
SAIL,157,259,416,1341.32313,231028923.0,1380.68986,51251,179.0
INOXWIND,267,135,402,1283.85472,68392000.0,1298.49472,28438,76.5
NIFTYFPI,36,192,228,609.11136,327291591.0,612.82727,107,1525.25
