symbol,sector,industry,nifty_sector_index,sector_match_basis,perf_1w,perf_1m,nifty_1w,nifty_1m,sector_1m,rs_vs_nifty_1w,rs_vs_nifty_1m,rs_vs_sector_1m
BRITANNIA,Consumer Non-Durables,Food: Specialty/Candy,NIFTY_FMCG,industry,-3.743937924345296,-11.361200428724544,-1.66,-3.92,-1.63,-2.08,-7.44,-9.73
LENSKART,Health Technology,Medical Specialties,NIFTY_PHARMA,industry,1.367928035090335,14.985663686962392,-1.66,-3.92,-0.77,3.03,18.91,15.76
TATAPOWER,Utilities,Electric Utilities,NIFTY_ENERGY,industry,-0.1232539030402753,-3.684627575277349,-1.66,-3.92,-2.39,1.54,0.24,-1.29
LODHA,Finance,Real Estate Development,NIFTY_REALTY,industry,-8.82448979591836,-8.074074074074067,-1.66,-3.92,12.78,-7.16,-4.15,-20.85
JINDALSTEL,Non-Energy Minerals,Steel,NIFTY_METAL,industry,-2.3103748910200523,2.2354014598540144,-1.66,-3.92,-4.41,-0.65,6.16,6.65
PFC,Finance,Finance/Rental/Leasing,NIFTY_FIN_SERVICE,industry,2.478979414322996,-7.230971128608926,-1.66,-3.92,1.89,4.14,-3.31,-9.12
INDIANB,Finance,Major Banks,NIFTY_BANK,industry,-3.34635637846101,-2.5239835541343103,-1.66,-3.92,-2.44,-1.69,1.4,-0.08
GVT&D,Producer Manufacturing,Electrical Products,NIFTY_INFRA,industry,4.505974264705891,2.6867760944661443,-1.66,-3.92,-0.98,6.17,6.61,3.67
GAIL,Utilities,Gas Distributors,NIFTY_ENERGY,industry,-0.3729844494175737,-0.98095129462758,-1.66,-3.92,-2.39,1.29,2.94,1.41
HDFCLIFE,Finance,Multi-Line Insurance,NIFTY_FIN_SERVICE,industry,-0.6932733745550019,-1.1194029850746268,-1.66,-3.92,1.89,0.97,2.8,-3.01
MUTHOOTFIN,Finance,Finance/Rental/Leasing,NIFTY_FIN_SERVICE,industry,-6.021541568495459,-4.55664182675874,-1.66,-3.92,1.89,-4.36,-0.64,-6.45
ENRIN,Producer Manufacturing,Electrical Products,NIFTY_INFRA,industry,0.6740506329113981,-11.186487995533218,-1.66,-3.92,-0.98,2.33,-7.27,-10.21
CANBK,Finance,Major Banks,NIFTY_BANK,industry,-1.8210609659540755,-4.615384615384615,-1.66,-3.92,-2.44,-0.16,-0.7,-2.18
SBIFUNDS,Finance,Investment Managers,NIFTY_FIN_SERVICE,industry,-3.475793580422065,-4.50877192982457,-1.66,-3.92,1.89,-1.82,-0.59,-6.4
LGEINDIA,Consumer Durables,Electronics/Appliances,NIFTY_AUTO,sector,-1.4688177221285872,4.487711458665813,-1.66,-3.92,1.4,0.19,8.41,3.09
PAYTM,Finance,Finance/Rental/Leasing,NIFTY_FIN_SERVICE,industry,10.5369373776908,13.415322833657523,-1.66,-3.92,1.89,12.2,17.34,11.53
ZYDUSLIFE,Health Technology,Pharmaceuticals: Major,NIFTY_PHARMA,industry,-2.347294938917984,-5.957983193277318,-1.66,-3.92,-0.77,-0.69,-2.04,-5.19
CIPLA,Health Technology,Pharmaceuticals: Other,NIFTY_PHARMA,industry,-2.268011733562284,-6.438356164383562,-1.66,-3.92,-0.77,-0.61,-2.52,-5.67
TMPV,Consumer Durables,Motor Vehicles,NIFTY_AUTO,industry,-3.4935897435897365,-13.576349024110206,-1.66,-3.92,1.4,-1.83,-9.66,-14.98
ABCAPITAL,Finance,Multi-Line Insurance,NIFTY_FIN_SERVICE,industry,-1.2993503248375784,-2.984158172663632,-1.66,-3.92,1.89,0.36,0.94,-4.87
IRFC,Finance,Finance/Rental/Leasing,NIFTY_FIN_SERVICE,industry,-1.946795646916565,-7.757934250938452,-1.66,-3.92,1.89,-0.29,-3.84,-9.65
HEROMOTOCO,Consumer Durables,Motor Vehicles,NIFTY_AUTO,industry,-1.833051325437112,-11.12340425531915,-1.66,-3.92,1.4,-0.17,-7.2,-12.52
VEDL,Non-Energy Minerals,Aluminum,NIFTY_METAL,industry,-3.0514705882352984,-4.542986425339371,-1.66,-3.92,-4.41,-1.39,-0.62,-0.13
LAURUSLABS,Health Technology,Pharmaceuticals: Major,NIFTY_PHARMA,industry,6.1455525606469,6.071216936917526,-1.66,-3.92,-0.77,7.81,9.99,6.84
HDFCAMC,Finance,Investment Managers,NIFTY_FIN_SERVICE,industry,-4.276669454067617,-4.607142857142853,-1.66,-3.92,1.89,-2.62,-0.69,-6.5
MARICO,Consumer Non-Durables,Household/Personal Care,NIFTY_FMCG,industry,-2.663673320793633,-6.187134502923975,-1.66,-3.92,-1.63,-1.0,-2.27,-4.56
GMRAIRPORT,Transportation,Other Transportation,,unmapped,1.1563080735081608,-6.783369803063453,-1.66,-3.92,,2.82,-2.86,
INDHOTEL,Consumer Services,Hotels/Resorts/Cruise lines,NIFTY_FMCG,sector,-1.5753424657534247,-0.7596685082872928,-1.66,-3.92,-1.63,0.08,3.16,0.87
LLOYDSME,Non-Energy Minerals,Steel,NIFTY_METAL,industry,-2.6559203764807777,-8.950164432076907,-1.66,-3.92,-4.41,-1.0,-5.03,-4.54
OFSS,Technology Services,Packaged Software,NIFTY_IT,industry,-3.574063447823592,-0.7425533710235424,-1.66,-3.92,-7.79,-1.91,3.18,7.05
UNITDSPR,Consumer Non-Durables,Beverages: Alcoholic,NIFTY_FMCG,industry,-6.256299979840059,-9.802146644251902,-1.66,-3.92,-1.63,-4.6,-5.88,-8.17
MAXHEALTH,Health Services,Hospital/Nursing Management,NIFTY_PHARMA,industry,4.301939893456637,0.669383003492442,-1.66,-3.92,-0.77,5.96,4.59,1.44
MEESHO,Retail Trade,Apparel/Footwear Retail,NIFTY_FMCG,sector,3.4995708973014223,13.803407601572747,-1.66,-3.92,-1.63,5.16,17.72,15.43
TATACONSUM,Consumer Non-Durables,Food: Specialty/Candy,NIFTY_FMCG,industry,-2.843137254901961,-7.98514391829155,-1.66,-3.92,-1.63,-1.18,-4.07,-6.36
AMBUJACEM,Non-Energy Minerals,Construction Materials,NIFTY_INFRA,industry,-3.234967279911092,-8.167330677290828,-1.66,-3.92,-0.98,-1.57,-4.25,-7.19
INDUSTOWER,Finance,Finance/Rental/Leasing,NIFTY_FIN_SERVICE,industry,3.466666666666667,4.864864864864865,-1.66,-3.92,1.89,5.13,8.78,2.97
NYKAA,Retail Trade,Internet Retail,NIFTY_FMCG,sector,3.718199608610575,5.707272169377117,-1.66,-3.92,-1.63,5.38,9.63,7.34
ASHOKLEY,Producer Manufacturing,Trucks/Construction/Farm Machinery,NIFTY_INFRA,industry,-3.0950408332346964,-6.337585082651726,-1.66,-3.92,-0.98,-1.44,-2.42,-5.36
JSWENERGY,Utilities,Electric Utilities,NIFTY_ENERGY,industry,-2.0649241930983,-6.22550765942286,-1.66,-3.92,-2.39,-0.4,-2.31,-3.84
MAZDOCK,Producer Manufacturing,Trucks/Construction/Farm Machinery,NIFTY_INFRA,industry,-6.026516673362797,-8.41816758026625,-1.66,-3.92,-0.98,-4.37,-4.5,-7.44
MANIPALHOS,Health Services,Hospital/Nursing Management,NIFTY_PHARMA,industry,-1.598079561042521,2.266733195523555,-1.66,-3.92,-0.77,0.06,6.19,3.04
AUROPHARMA,Health Technology,Pharmaceuticals: Other,NIFTY_PHARMA,industry,2.595736883894216,1.3148371531966196,-1.66,-3.92,-0.77,4.26,5.23,2.08
DRREDDY,Health Technology,Pharmaceuticals: Major,NIFTY_PHARMA,industry,0.7346585998271391,-3.4222737819025486,-1.66,-3.92,-0.77,2.39,0.5,-2.65
LUPIN,Health Technology,Pharmaceuticals: Other,NIFTY_PHARMA,industry,-2.107378159899066,-8.379253039447212,-1.66,-3.92,-0.77,-0.45,-4.46,-7.61
BHARATFORG,Producer Manufacturing,Metal Fabrication,NIFTY_INFRA,industry,-2.6381657989587417,-5.173086299366158,-1.66,-3.92,-0.98,-0.98,-1.25,-4.19
MANKIND,Health Technology,Pharmaceuticals: Major,NIFTY_PHARMA,industry,-3.655186984998944,-5.707196029776675,-1.66,-3.92,-0.77,-2.0,-1.79,-4.94
GODREJCP,Consumer Non-Durables,Household/Personal Care,NIFTY_FMCG,industry,-1.5535196039378567,-6.233062330623306,-1.66,-3.92,-1.63,0.11,-2.31,-4.6
IDBI,Finance,Major Banks,NIFTY_BANK,industry,-9.707792207792206,1.200873362445426,-1.66,-3.92,-2.44,-8.05,5.12,3.64
PERSISTENT,Technology Services,Information Technology Services,NIFTY_IT,industry,-2.887323943661972,-0.2531645569620253,-1.66,-3.92,-7.79,-1.23,3.67,7.54
FEDERALBNK,Finance,Major Banks,NIFTY_BANK,industry,-0.1159756451145193,-2.8345790438584157,-1.66,-3.92,-2.44,1.54,1.09,-0.39
MCX,Finance,Investment Banks/Brokers,NIFTY_FIN_SERVICE,industry,2.7667984189723263,10.489038785834738,-1.66,-3.92,1.89,4.43,14.41,8.6
POLICYBZR,Technology Services,Internet Software/Services,NIFTY_IT,industry,-2.754030949031495,3.710328909405652,-1.66,-3.92,-7.79,-1.09,7.63,11.5
RECLTD,Finance,Finance/Rental/Leasing,NIFTY_FIN_SERVICE,industry,-0.2869897959183782,-9.283434870902234,-1.66,-3.92,1.89,1.37,-5.36,-11.17
SHREECEM,Non-Energy Minerals,Construction Materials,NIFTY_INFRA,industry,-5.366876310272537,-11.38594424813506,-1.66,-3.92,-0.98,-3.71,-7.47,-10.41
NAUKRI,Technology Services,Internet Software/Services,NIFTY_IT,industry,-5.990229237128903,-8.036173810749208,-1.66,-3.92,-7.79,-4.33,-4.12,-0.25
DIXON,Electronic Technology,Electronic Production Equipment,NIFTY_IT,sector,-7.061266874350986,-4.52314913590783,-1.66,-3.92,-7.79,-5.4,-0.6,3.27
COFORGE,Technology Services,Information Technology Services,NIFTY_IT,industry,-6.836528758829465,1.5118196811434854,-1.66,-3.92,-7.79,-5.18,5.43,9.3
OIL,Energy Minerals,Oil Refining/Marketing,NIFTY_ENERGY,industry,-0.4471544715447131,3.793176520449255,-1.66,-3.92,-2.39,1.21,7.71,6.18
AUBANK,Finance,Regional Banks,NIFTY_BANK,industry,-1.2127997014646887,-1.120552806050985,-1.66,-3.92,-2.44,0.45,2.8,1.32
LTF,Finance,Finance/Rental/Leasing,NIFTY_FIN_SERVICE,industry,-2.4921135646687627,-1.8730158730158657,-1.66,-3.92,1.89,-0.83,2.05,-3.76
INDUSINDBK,Finance,Major Banks,NIFTY_BANK,industry,-2.6472929936305643,-3.052527254707627,-1.66,-3.92,-2.44,-0.99,0.87,-0.61
SWIGGY,Transportation,Air Freight/Couriers,,unmapped,3.3048644634236823,-1.3475177304964578,-1.66,-3.92,,4.96,2.57,
BHARTIHEXA,Communications,Wireless Telecommunications,,unmapped,2.52156602521566,1.973467097881334,-1.66,-3.92,,4.18,5.89,
NHPC,Utilities,Electric Utilities,NIFTY_ENERGY,industry,-0.0130907186804622,-0.3522504892368039,-1.66,-3.92,-2.39,1.65,3.57,2.04
NAM_INDIA,Finance,Investment Managers,NIFTY_FIN_SERVICE,industry,2.5517241379310267,0.7964751736993614,-1.66,-3.92,1.89,4.21,4.72,-1.09
SAIL,Non-Energy Minerals,Steel,NIFTY_METAL,industry,-9.531992317800473,3.6539463779026016,-1.66,-3.92,-4.41,-7.87,7.57,8.06
HINDPETRO,Energy Minerals,Oil Refining/Marketing,NIFTY_ENERGY,industry,-2.1950541817171376,-10.20408163265306,-1.66,-3.92,-2.39,-0.54,-6.28,-7.81
IDFCFIRSTB,Finance,Regional Banks,NIFTY_BANK,industry,-1.8221159321261915,3.10967587609137,-1.66,-3.92,-2.44,-0.16,7.03,5.55
NMDC,Non-Energy Minerals,Other Metals/Minerals,NIFTY_METAL,industry,-2.508282063416932,-4.040992197507859,-1.66,-3.92,-4.41,-0.85,-0.12,0.37
SRF,Process Industries,Industrial Specialties,,unmapped,-5.651628596404539,-3.412318586825408,-1.66,-3.92,,-3.99,0.51,
NTPCGREEN,Utilities,Alternative Power Generation,NIFTY_ENERGY,industry,-2.028397565922918,-6.52617998064725,-1.66,-3.92,-2.39,-0.37,-2.61,-4.14
ICICIGI,Finance,Specialty Insurance,NIFTY_FIN_SERVICE,industry,-4.06781888677138,-11.349972672617968,-1.66,-3.92,1.89,-2.41,-7.43,-13.24
WELCORP,Producer Manufacturing,Industrial Machinery,NIFTY_INFRA,industry,1.0342744979616525,45.12036434612881,-1.66,-3.92,-0.98,2.69,49.04,46.1
WAAREEENER,Electronic Technology,Semiconductors,NIFTY_IT,sector,1.744186046511628,-2.921597633136095,-1.66,-3.92,-7.79,3.4,1.0,4.87
APARINDS,Electronic Technology,Electronic Equipment/Instruments,NIFTY_IT,sector,-1.0684606252473288,3.5564234570092905,-1.66,-3.92,-7.79,0.59,7.48,11.35
PIRAMALFIN,Finance,Finance/Rental/Leasing,NIFTY_FIN_SERVICE,industry,1.5578568212516843,6.662883624154731,-1.66,-3.92,1.89,3.22,10.58,4.77
UNOMINDA,Producer Manufacturing,Auto Parts: OEM,NIFTY_AUTO,industry,-4.48330683624802,-5.756862745098046,-1.66,-3.92,1.4,-2.82,-1.84,-7.16
BAJAJHFL,Finance,Finance/Rental/Leasing,NIFTY_FIN_SERVICE,industry,1.3373493975903608,-1.7406542056074708,-1.66,-3.92,1.89,3.0,2.18,-3.63
HAVELLS,Producer Manufacturing,Electrical Products,NIFTY_INFRA,industry,-5.687606112054329,-12.609140250137653,-1.66,-3.92,-0.98,-4.03,-8.69,-11.63
JSWINFRA,Industrial Services,Engineering & Construction,NIFTY_INFRA,industry,2.708769829392384,0.3802837501828154,-1.66,-3.92,-0.98,4.37,4.3,1.36
YESBANK,Finance,Major Banks,NIFTY_BANK,industry,4.49488206497553,3.2087912087912107,-1.66,-3.92,-2.44,6.15,7.13,5.65
ICICIPRULI,Finance,Life/Health Insurance,NIFTY_FIN_SERVICE,industry,-4.757095242904759,-5.982053838484546,-1.66,-3.92,1.89,-3.1,-2.06,-7.87
