symbol,fut_volume,opt_volume,tot_volume,fut_turnover,opt_turnover,tot_turnover,latest_oi,underlying_value
NIFTY,5494,11758656,11764150,87254.238565,18553610506897.7,519156.842542,8386365,24302.0
BAJFINANCE,16535,96380,112915,136369.40955,80914935915.0,154078.7937,153576,1118.8
BANKNIFTY,4384,278499,282883,75675.813336,482304130695.3,119623.070289,853838,57190.7
SWIGGY,12992,32731,45723,67617.6536075,17843929944.5,73041.0218025,63441,288.51
M&M,7557,54304,61861,50463.70378,37169691380.0,57592.19758,124392,3364.1
INFY,10572,59423,69995,47240.15576,27562861364.0,53114.7094,372634,1114.8
TCS,8143,45856,53999,43131.5884575,25249420512.0,47920.8185775,236170,2347.6
HYUNDAI,5922,44664,50586,34813.64172,26943015363.0,42555.33535,32141,2156.0
CGPOWER,4514,27668,32182,33418.413595,21336688627.0,38483.959865,39864,873.6
PERSISTENT,4266,13942,18208,28363.1963,9782171886.25,31704.9151625,49349,5325.4
ETERNAL,3756,14082,17838,28525.5594525,10857093018.0,31146.4208825,103539,310.4
HDFCBANK,4885,27624,32509,24056.55616,13875965077.0,26365.28193,749758,750.0
POWERINDIA,2726,10918,13644,22190.496475,9250993125.25,25100.5527275,37797,32545.0
COFORGE,2519,15618,18137,20476.587945,13020406269.5,23814.61064,57509,1723.3
ABB,2195,9410,11605,20433.3832,9172066583.75,23217.1740375,29681,7421.0
RELIANCE,3143,24211,27354,20485.0372,16000128195.0,23079.66915,427152,1294.2
BAJAJFINSV,3252,23474,26726,19247.43735,14196285798.0,22195.27533,55345,1973.2
MARUTI,2655,22049,24704,18775.90071,16076755281.0,21727.20352,83627,14201.0
TORNTPHARM,3011,14924,17935,18756.698075,9536082493.75,20957.3355125,41961,4950.4
ABCAPITAL,1502,5212,6714,18987.53193,6807116710.0,20781.62903,17143,408.15
GVT&D,3316,6112,9428,18090.8172625,3492541913.75,19553.3614,35379,4342.0
HINDALCO,2591,8178,10769,17871.05684,5828793523.0,19437.99207,104533,975.45
MANKIND,2830,12872,15702,17604.0436,8371301377.5,19339.757375,20410,2453.8
HCLTECH,3018,22095,25113,15843.2634,12114375108.0,18579.09448,95353,1321.4
ICICIBANK,1724,6461,8185,17317.85608,6610820797.0,18244.65405,207119,1436.7
CUMMINSIND,1506,3825,5331,16724.41282,4401897448.0,18156.5873,26977,5532.5
DIVISLAB,1810,14830,16640,14561.59068,12201551324.0,17312.70392,61583,8033.5
TATASTEEL,3051,15369,18420,15843.6454,8200554257.5,17302.031725,110241,186.6
SHRIRAMFIN,1781,6765,8546,15404.6589675,6040663150.5,16734.1954725,54401,1048.2
MUTHOOTFIN,1671,6580,8251,14192.041545,5796038481.75,16347.3638625,37868,3084.0
BSE,1962,11351,13313,14059.54392,8440614720.0,16247.09112,81556,3554.9
WIPRO,2578,14206,16784,14072.793,8140257240.0,15587.8404,121259,181.73
AXISBANK,1717,12112,13829,13333.502375,9580783131.25,14651.9586875,189184,1229.5
POLYCAB,1167,6104,7271,13238.4195125,7116689213.75,14610.81165,33560,9025.0
TECHM,1349,6617,7966,13165.64148,6618409890.0,14546.06838,46596,1643.2
LICHSGFIN,2619,10380,12999,13599.4168,5659133100.0,14489.7478,39688,523.1
ASHOKLEY,1563,6149,7712,12646.459,5114023000.0,13891.564,47202,161.67
SBIN,1548,10885,12433,12014.506125,8637144727.5,13714.1034,194234,1027.4
TVSMOTOR,1579,12126,13705,11737.5373325,9161740336.0,13669.6281925,84861,4256.1
LAURUSLABS,774,4714,5488,11837.251725,7332073497.0,13264.136695,42608,1810.4
MAZDOCK,2105,13720,15825,11085.6419325,7514920343.25,12858.970365,37133,2345.2
NATIONALUM,1721,6946,8667,11449.1990625,4775381268.75,12804.44925,38825,352.65
BEL,1953,12089,14042,10868.053485,6987997764.0,11994.417375,147341,388.0
CHOLAFIN,869,6211,7080,9878.710125,7243578975.0,11649.374875,32572,1816.1
BHEL,875,5104,5979,9470.5151625,5729041001.25,11047.531425,49096,410.2
WAAREEENER,1996,12693,14689,9145.928015,6096500289.25,10386.4059075,77461,2667.1
EICHERMOT,1149,11253,12402,9025.5821,9091329717.0,10354.87927,83531,7827.5
HAL,1277,6140,7417,8895.380295,4393198812.0,9948.668415,58673,4632.6
ADANIPORTS,1063,8201,9264,8429.319505,6749425038.25,9700.0198875,98044,1665.0
SIEMENS,1218,6419,7637,7916.36797,4326552434.75,9525.4173175,30872,3743.9
ITC,1746,14242,15988,8556.43401,7232070797.25,9502.2051075,171977,281.45
LTF,1191,2701,3892,8355.215025,1978012665.0,8849.804175,33990,312.7
OFSS,647,5337,5984,7155.31404,6170667554.0,8601.08958,29723,11143.0
GLENMARK,873,3216,4089,7325.270175,2766592646.25,8451.9216375,36911,2245.5
HEROMOTOCO,805,7729,8534,6476.31534,6462081231.0,8206.47765,51367,5315.5
JIOFIN,1295,3968,5263,7579.81925,2388181648.5,8123.550735,125047,247.36
LT,998,9073,10071,6929.55368,6376733662.25,7834.0728025,137932,3943.9
DIXON,892,7803,8695,6330.9149,5802099837.5,7714.713275,81302,14382.0
MPHASIS,1157,2968,4125,7218.253405,1958715019.25,7670.9200975,21295,2289.3
RBLBANK,602,1084,1686,7272.8699475,1359562463.75,7572.070835,20558,378.45
KALYANKJIL,647,3890,4537,5556.28518,3482079583.5,7195.633515,47143,636.0
BHARTIARTL,685,5623,6308,6393.1310675,5334246014.75,7158.316215,147284,1947.6
MOTHERSON,671,1444,2115,6153.021495,1378397778.0,6496.481775,28217,149.13
MIDCPNIFTY,191,17139,17330,3379.49322,30602721633.6,6409.709556,71882,14682.05
BHARATFORG,508,1683,2191,5586.4788,1911143050.0,6399.4093,21444,2191.7
SOLARINDS,609,2383,2992,5624.39442,2320804529.5,6316.939715,22794,18383.0
